feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
-0.40612543033391935,-0.9764849056076234,-0.2486003773542264,1.7799516216416449,-0.847973079062926,-1.0138765254644493,0.5405728779930229,-0.0689815817593823,0.17369792572425397,-0.30865441796488274
-3.103726658006066,-1.4966913306500549,-0.29086283593012396,2.9543954335225946,1.4935353880036062,-2.3911452704741465,1.1673299274045033,-1.8322355593275732,1.9165247506687386,-0.7350681023906935
-3.785353325708686,-0.19477034836399537,-1.476685799430661,1.2887613334029122,1.482330929731388,-1.2153982735370148,-0.5433980236117116,-4.80747463333753,1.482690842849334,-0.37631828050720983
-1.518959768006984,-0.8987861659026898,0.554363461439313,1.0812940677202734,1.2917610509682182,-0.9926770637268848,1.0546029590879784,0.2655913319982813,1.0564584599559192,-0.4580677885327376
-2.4797511257776286,-1.7756344872004937,3.092537664043502,1.3026295530473306,4.403101420598232,-1.4578732905489604,2.7735872615944634,4.324756793237206,2.02794081945381,-1.2538899406545065
1.6648062630496228,-0.9905355775703316,1.210247868487249,0.6045131294919885,-0.3280012387467054,-0.39186950211598404,1.3197301940842028,4.001587928215641,-0.5071515254885959,-0.2687309463618409
3.441942163298888,-1.6940378591404697,1.5809768825857833,1.9922635319308208,-2.5079170641068256,-0.6953453802069732,2.0877124398847835,6.121604404204178,-1.106085494609191,-0.24296889253311332
-1.3563453589820882,1.0292270885750539,0.7575898839513764,-2.0574969407292274,2.425884928101294,0.9613259491101197,-0.612954434261813,-0.42469033983310955,0.49649457427553934,-0.09242455628595901
-0.4694808418847655,1.1202213972788955,0.5258475984122937,-2.6316765448320183,1.8232463058153847,1.314525044219612,-0.6717231482980615,-0.06445148530953873,0.052212927551905264,0.4435719679577869
-1.0589830000455585,-1.0456851222920935,0.7868607965979331,1.1759751784473258,1.0910804882680751,-0.9381338948054442,0.8486998398327867,1.1205791248691386,0.8337238275254986,-0.5595930116223895
0.9493765347512008,2.975937885882617,-2.3028828266338923,-3.5897663155011195,-1.3865011086239727,2.7764787488991707,-3.0141180564314443,-4.423096440035635,-1.4329059118899883,1.2782272981965237
0.5602340757253352,2.353290781709352,-0.1288966207042837,-4.614834770086837,1.2571795972659305,2.7879942317984394,-2.0670566655936224,-1.3126180477397849,-0.904944856674663,0.8204339677236098
-1.7249480450137136,-2.1995834475021296,2.6917811090616532,1.5620829345389202,3.6394163090525784,-1.960913201436776,2.7022713808588046,4.641210046769794,1.9202395020981582,-1.1940563740561536
-0.2996840954969821,0.7758993125174296,-1.148364676377982,-0.531830614273967,-0.7572555508611384,0.2621405085534785,-1.0326643515168128,-2.303269244942213,-0.21705290402402705,0.2790013645326091
-1.6203591275893385,0.44591865661468366,0.9119925709037108,-1.4260952054582485,2.7755920184100416,0.34097942625125416,-0.026952971651415733,0.31739559313495685,0.8619258913926582,-0.1110054214202657
2.783122264299989,-0.4287740868601063,0.3453537983572372,0.4714609668808271,-2.18636848788673,0.20536465882040278,0.43162176266350044,2.9826673525868084,-1.0211802220126036,0.30435352722305664
-0.1424562762161784,-2.711947709973489,2.2220270476887283,3.4240160287482424,0.4606935431634216,-2.6035138617552116,2.9786636323969855,4.418791661097485,0.964991549843298,-1.0797351341386068
1.5507364875661402,-0.8069022333426668,0.8011505849787997,1.0525252688798692,-1.0581758250355293,-0.4939796605718256,0.8805266556436826,2.8707834027081045,-0.3333225904049346,-0.12587444848773344
-2.9430815283340563,0.6185205689747015,-1.1131381195656709,-0.17095317058786336,1.6729937534913453,0.0943740535676098,-1.2393029978766197,-4.662236912803887,1.0504070484825305,0.07134037863668088
1.624794889721739,0.32914434521805297,-0.5628098781931898,0.14869197902648357,-2.161060531083881,0.2791174870667731,-0.5525102289611951,0.1034509859761924,-0.9036384395561528,0.3581459327395644
-0.4381258747929294,0.47595910911898576,0.7852529900088369,-1.730602592093856,1.7821796120724875,0.8959261119952803,-0.06074404296647744,0.6447646705762984,0.14745205353432111,0.17900342163056443
3.8351431788919306,1.7651245871449224,-1.2759491175620017,-1.7224198644631856,-3.6930407667626866,1.9914861174252558,-1.513516531340734,0.0856285162105599,-2.330221037844664,0.8727862100284087
0.5377970966110539,1.2547569936145142,-1.3468478672263557,-1.0148827713703383,-1.265142553462118,1.012521360826602,-1.5789559973570912,-2.639508169910235,-0.5964084750636843,0.7437044384192847
3.019160053242311,0.3264296129033334,-0.9216007606933995,0.16932023713386335,-3.379143068651662,0.833373680331848,-0.6575900085666214,0.6277818121458807,-1.6224689595161146,0.6209490093989217
-3.2441046867418213,3.2312921022035597,-0.8331608709870478,-5.204432739516159,3.873555176122226,2.8259075752373937,-2.7764901355075158,-5.539289411666278,0.5988319971421183,0.8453353777513715
-2.0212399580767073,-0.4502540842063073,-0.5442060134869418,1.172500934349645,0.8095489859252496,-0.7407352610570853,0.17726966979162603,-1.6737502629722865,0.940256990692573,-0.3782931151921259
-0.11076415492093175,-2.861099135316382,2.738448930099232,2.730407155487336,1.5010411506727086,-2.208578498850821,3.1902126248116507,5.293891200005091,0.9927130420391151,-1.033687894539786
-1.4078910600471148,1.7983828488215197,-1.8151024532365336,-2.0912833058277007,0.415367727221973,1.36519250620444,-2.117353258800442,-4.93483817723742,0.1602140349754779,0.6292887886004818
2.5699675582950765,-0.34864352943216625,0.8122247321959225,0.12963772131762036,-1.9048563563569225,0.24470626642722565,0.5383093114428178,2.9850248074051406,-1.003468996937687,0.36759288182481953
0.05807928801209218,-1.3133393015923867,0.17984682524663456,1.9787742925347538,-0.3571546331376426,-1.1410311258148789,1.0621720531115957,1.1633275982121738,0.2240583580761428,-0.34602048835598576
-1.0271758202294277,1.3712931013122092,-0.839129134039613,-1.9227518979051677,0.9413456590055544,1.0147246317918126,-1.6947938496371602,-3.2238341359445815,0.07628203500355114,0.6441619987387381
-1.0241612882900732,0.415635373763992,1.1397222753891791,-1.6364532746101905,2.686397046617408,0.7618827617657945,0.1293656153613813,1.1191241410932122,0.6361490370697159,-0.126076835735496
-0.6351868741274559,0.05486961362698205,-0.41776996376857684,0.20787359501690492,-0.056486999466028566,-0.14293872384816297,-0.24387667530652915,-1.4081135854153128,0.2460393133312506,-0.09327072758636733
-0.04014070346994918,-1.6485663056262478,1.9125156197986093,0.9136852690409981,1.4110452145282935,-0.7976488912956187,1.9037312361989847,4.200341034344589,0.6390675972025291,-0.6717789357208724
0.5276261140613331,-0.8136181473969318,1.3858606812196785,0.46855016274084116,0.4107663901191202,-0.41511883809499556,0.9936714416514411,2.633551257104651,0.12372164649772052,-0.3595699083232133
-0.5214218595647432,2.1912568055236967,-2.64551599992561,-1.5683587149950404,-1.0917264285367048,1.2947512206759846,-2.717763705681964,-5.88092353353171,-0.41634455496328604,0.8702460750417966
-2.945113094578051,0.4881256039688129,0.7713360484491558,-1.6314536382001315,3.9716478320708495,0.18562682132584754,-0.07653300831032575,-0.9007029707666873,1.5177818211346685,-0.2689373514750889
3.0506218778987777,-0.9812373848101802,-1.0604550180557684,2.698253725086996,-4.611935645381594,-1.1122947753451307,0.43286985515246434,0.9895959613372189,-1.3339045340839453,0.3352455745534024
