feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
-0.9042557777527254,0.3045986799628155,-0.2942685190277353,-0.28480258772812017,-0.18336465930055737,-0.670125914936694,-1.3185530258620453,-0.5183837961664761,0.3868350788521074,0.6205075597129878
1.1973779075603357,0.21247866526752898,-0.7649635038552626,-0.7476227820048376,0.2967624395540388,0.6463874385855358,1.6653456497224777,0.04039295878262412,0.21820680721925845,0.5599623169090493
0.008260349890527428,-0.9027988812299037,-1.7280288648667255,-1.4491941868518943,-1.3450073002107283,-1.0796479871837752,-0.16874504635482096,-0.8100308197667954,-1.072239497506512,-0.7331333913395562
1.2694441060336417,1.7046147895365824,1.6549063194273685,0.9141017145229804,-0.33331178305995846,0.7798805206144972,0.48100876612094506,-0.8797868126165048,-0.4275164871800854,-1.420314281215434
0.09889384583766982,-0.37022732487049564,-0.6208939019920562,-1.1370691098930112,0.1537164308329037,-0.5734363280754371,-0.13134254608609713,-1.139338230340293,-1.0051979679758207,0.10118347462082435
-0.8216254319387833,-1.054828298515251,-0.2786627171205941,0.562442995664698,-0.3050747503546817,-0.2752017998545026,-0.2553525827274459,0.4190586160933415,-0.18132801529616135,-0.34860498430749426
0.04243146115161111,-0.18695945585488705,-0.15158123770644522,0.2276792725174532,0.9854080779432848,0.34313634781669566,1.057459936720095,1.188396193378295,-0.15021384766315932,-0.9787525778141523
1.0757125419282076,0.0208108336782086,0.32323508272610046,0.37524562506655074,1.3111339841532623,-0.5711310212332542,-1.5347620017205748,-2.3143152653252295,-0.6968167076960841,-0.04338433572326553
1.0410276521658737,1.3880874084260166,0.034184727735227106,-0.4289853124150797,-0.35598759610635333,-0.020222986233290313,-0.3034361648705363,-0.09881538098430907,0.4354869277902342,0.5947295942262228
0.02315562518323504,0.619458949099603,0.49085203370185615,-0.07782555779730038,0.2563759717417878,0.459403826061043,0.0251185780183569,-0.9815336827312285,-1.1646360370476878,-0.6321347076903232
0.38642710174046474,0.8497001030394754,0.45286722795779044,0.25205245410937477,1.457719140013296,1.6084689585298944,1.0445642244003128,1.4353431919248059,1.2161617172970918,0.14946959543262922
0.32423838635397007,0.36756124776630583,1.9689586514792345,2.301006768541408,1.6774504236451406,1.4350435340688072,0.11031596266914004,0.9482339387736438,1.4899067813563953,1.7663147590888002
0.7988435274664055,-1.0046105013647417,-1.280754742443471,-1.1595295939811179,-1.4473643897076849,-1.4944920309673533,-0.08792458413928228,0.8563672738688146,0.7375113273210785,-0.24429913280649976
0.9138412270498416,-0.27281020583950244,0.8598270622763844,1.5771991879536424,2.3523200386506247,1.2663685489009084,1.0499889169244772,0.7627536262536116,0.6057906596432653,0.38603845391130537
0.2595885377271508,-0.6555044974125759,0.5902099866098234,1.1893924411095547,0.3741448990128559,0.2744669050224002,-0.3908709233814859,-0.8959900679015305,-1.4537188839388338,-1.6288140883688162
-0.9826811465485782,0.6450419334249402,-0.13505943930582365,-0.03754742836177411,0.12521556445594045,0.28125130857812486,-0.40734511388797134,-0.577317777730178,-0.24910577087735097,-0.759799281630972
1.2016127370863197,2.088457167894208,1.0272740111402368,0.302787601251147,0.6475137413282969,-0.4128162510047277,0.556681809532765,1.004821290082072,0.4014420414740657,-0.05039249686314212
-0.3702595501905233,0.41535158940453126,-0.4835097015524049,1.0994920592755828,0.5005464529162581,0.7741559347597816,0.37978132009755217,1.7206662772192522,0.6711762977594421,0.9270518756414611
-1.282375990584654,-1.3752584581982135,-1.0385740375226196,-0.501903640787246,0.410418313730855,-0.323856537673571,0.058857371731090555,-0.46311970753959353,0.3124058072010259,-0.41238298092570086
1.40483724774383,0.7040744956226426,0.6310312475532434,0.22539661305868375,0.309337158741068,-0.11199698365840191,0.741031295372678,0.11031350286280857,-0.4003648004605415,-0.6154259053650265
0.21655312220067363,0.9498170128230188,-0.3102706703335197,0.21601796621550579,-0.8540337692788972,0.21670644943396783,-1.9024245022421542,-0.5459059611023812,-0.6415326802280636,1.101533874483999
0.9132970664212984,0.3681912230999208,0.1454299651048744,0.3925663969720107,-0.5594033813481326,-1.2475615402046778,-1.2314398842674723,-1.1158434708969076,-0.5147505655460065,-0.2285053295490876
-0.8212526151749687,-2.225990670501806,-3.2696646118308466,-2.7457051497790794,-2.652514673296924,-1.3387871529271531,-0.8660186026725822,-0.25129947358596855,0.276016966073358,-0.542494161603447
0.46975318599428917,0.45447134327951627,0.6820122184906168,1.3975725703169444,-0.357549450853883,-0.17283806359863646,1.213542357413602,1.250200867650128,-0.008299505387463666,-0.3879736988845084
0.7331342216367049,-0.02489332172573073,0.7895571790291555,0.4714317335177343,0.59364361473615,0.8394011885400994,-0.1353619479457117,0.34507654725624926,0.4340479914121661,1.4926800731519088
1.8865937169824742,2.052573816827602,1.5224737917705113,0.7424652305716746,0.5436201050374984,0.6671941023932509,-0.8378349081494546,-0.08935369281604046,1.2146363097555781,1.7056624885273803
-1.0422023086055279,-0.25202013148984304,0.3344949052199014,0.5499166598009018,1.6480548110764006,3.051311949838735,1.6012801931989067,-0.014714576246591178,-0.27484387406387667,-1.490298173764326
-0.5102192216627194,-1.5181833867898609,-1.8541315082334817,-1.9753611276349563,-1.491735930215549,-1.199974177443873,-0.9758898380415381,-0.389109294594397,0.6839128583432834,0.7271605246558035
